fecha;provincia;dosis_administradas;personas_vacunadas_ciclo_completo;personas_vacunadas_1a_dosis;porcentaje_residentes_1a_dosis;porcentaje_residentes_2a_dosis;personas_vacunadas_3a_dosis;porcentaje_residentes_3a_dosis
2022-01-27;Burgos;1588;79;129;89.78766402;84.87483665;1396;47.63178915
2022-01-27;Palencia;59;6;5;90.84504377;86.18840982;50;49.95395716
2022-01-27;Soria;355;8;1;90.72914337;85.54909416;350;51.98725117
2022-01-28;Ávila;884;40;32;;;811;
2022-01-28;Burgos;1720;87;42;;;1610;
2022-01-28;León;2795;99;262;;;2461;
2022-01-28;Salamanca;2176;91;23;;;2100;
2022-01-28;Segovia;715;27;3;;;685;
2022-01-29;Ávila;0;13;0;;;0;
2022-01-29;Burgos;0;10;0;;;0;
2022-01-29;Palencia;0;1;0;;;0;
2022-01-29;Zamora;1;2;0;;;1;
2022-01-30;Ávila;0;0;0;91.02892575;85.75178622;0;49.56721539
2022-01-30;Palencia;3;0;3;90.84819739;86.2010243;0;49.98990842
2022-01-31;Segovia;557;13;9;87.25723114;82.27008361;534;46.08259334
2022-01-31;Valladolid;4006;70;94;91.15145514;85.81192893;3841;47.61265366
2022-02-01;Burgos;1550;43;30;89.84326709;84.96007587;1489;48.79155059
2022-02-01;Palencia;1214;14;6;90.87784141;86.24454424;1195;51.41155991
2022-02-01;Salamanca;2174;55;19;93.90806736;88.6400449;2109;54.32133412
2022-02-01;Segovia;595;20;8;87.2689152;82.29280262;570;46.41299268
2022-02-01;Soria;418;4;3;90.79959741;85.62290315;411;52.74658913
2022-02-02;Ávila;1122;16;10;91.09439426;85.81725473;1096;51.64143401
2022-02-02;Burgos;1497;53;38;89.86528252;84.98519604;1410;49.13702346
2022-02-02;Salamanca;2075;56;17;93.92881001;88.67420926;2010;54.82891891
2022-02-02;Segovia;699;57;94;87.34291426;82.33694241;554;46.72586592
2022-02-02;Valladolid;3607;108;68;91.20173534;85.8772354;3448;48.88699669
2022-02-02;TotalCyL;13174;435;299;90.8447367;85.81249275;12478;52.02038507
2022-02-03;Ávila;949;18;6;91.1126499;85.84117592;925;52.18343773
2022-02-03;Palencia;853;15;11;90.89550168;86.27355753;827;52.28763529
2022-02-03;Valladolid;3240;65;107;91.23429225;85.90208653;3075;49.4040544
2022-02-03;Zamora;650;37;2;91.37657341;87.08226866;612;59.36137191
2022-02-03;TotalCyL;12494;439;309;90.86941565;85.84190637;11796;52.44570944
2022-02-04;Ávila;716;46;66;;;600;
2022-02-04;Zamora;735;8;5;;;723;
2022-02-04;TotalCyL;9904;466;271;;;9236;
2022-02-05;Burgos;0;6;0;;;0;
2022-02-05;TotalCyL;52;66;2;;;47;
2022-02-06;León;14;0;2;89.92304954;84.98718957;12;55.63790656
2022-02-06;Valladolid;5;0;4;91.24854794;85.93156113;1;49.63850269
2022-02-06;TotalCyL;57;1;21;90.89099403;85.87458818;35;52.77726218
2022-02-07;León;635;37;25;89.93777164;85.00257087;574;55.73129304
2022-02-07;Segovia;557;14;11;87.40003635;82.42327465;532;47.62618788
2022-02-07;Soria;83;47;34;90.91813912;85.77723104;2;53.71840752
2022-02-08;Ávila;965;28;13;91.2158887;85.95889333;918;53.52302414
2022-02-08;Burgos;1242;40;13;89.93499804;85.08144297;1194;50.28859968
2022-02-08;León;734;78;44;89.95930547;85.03047695;618;55.82929391
2022-02-08;Soria;292;17;6;90.9539253;85.82308208;275;53.92976963
2022-02-09;Ávila;637;136;17;91.25995405;86.07975827;484;53.82329798
2022-02-09;Palencia;773;39;30;90.98695663;86.39213361;722;54.0460933
2022-02-09;Soria;424;417;12;90.98188325;86.29389398;1;53.93983449
2022-02-09;Zamora;701;13;6;91.41847194;87.1448214;682;60.76172716
2022-02-09;TotalCyL;12901;1736;331;90.96905326;86.03058095;10905;53.84620864
2022-02-10;Ávila;1253;246;41;91.29583583;86.24720657;967;54.31242328
2022-02-10;Segovia;806;328;5;87.48117568;82.91919821;477;48.44277406
2022-02-10;Soria;499;494;5;91.00313129;86.85193469;6;53.95213599
2022-02-10;Valladolid;2789;910;86;91.37299626;86.34420554;1838;51.68920286
2022-02-11;León;1532;1213;109;;;212;
2022-02-12;Zamora;0;1;0;;;0;
2022-02-13;Burgos;12;0;9;90.02898698;85.1782544;1;51.31739755
2022-02-13;León;4;2;3;90.01797415;85.58332491;1;56.16746283
2022-02-13;Palencia;0;0;0;91.05633625;86.48358857;0;54.46426319
2022-02-13;Salamanca;9;0;3;94.20883576;89.03446025;6;58.52111022
2022-02-13;Soria;259;254;2;91.03332588;88.05188996;4;53.97226571
2022-02-13;Valladolid;8;0;3;91.40632375;86.44765561;5;51.9238438
2022-02-13;TotalCyL;308;259;23;91.03114869;86.35656102;26;54.45786121
2022-02-14;Burgos;860;670;31;;;159;
2022-02-14;León;712;344;27;;;341;
2022-02-14;Salamanca;2203;607;30;;;1553;
2022-02-14;Valladolid;4117;106;72;;;3934;
2022-02-15;Palencia;423;152;24;91.06705856;86.58576582;246;54.60176098
2022-02-15;Soria;390;262;23;91.13285618;88.48467904;105;54.19369269
2022-02-15;TotalCyL;9443;3631;268;91.06994786;86.66829517;5545;54.85905133
2022-02-16;Ávila;702;638;33;91.41292374;87.57294388;39;54.90478738
2022-02-16;Burgos;1492;493;53;90.0699131;85.68884298;945;51.57396196
2022-02-16;Valladolid;1333;454;66;91.48049186;86.61987975;875;53.26118157
2022-02-16;TotalCyL;7594;4107;374;91.08985025;86.84460932;3194;54.95747385
2022-02-17;Palencia;817;700;24;91.11940863;87.81504655;107;54.74430456
2022-02-17;Valladolid;1584;814;46;91.50534299;86.78863629;756;53.37734617
2022-02-19;León;12;6;0;;;12;
2022-02-19;Salamanca;0;6;0;;;0;
2022-02-19;Segovia;0;1;0;;;0;
2022-02-19;Soria;0;0;0;;;0;
2022-02-19;Valladolid;0;13;0;;;0;
2022-02-20;Ávila;0;0;0;91.47083819;88.23455352;0;55.06971767
2022-02-20;Palencia;1;0;1;91.14526831;88.19789591;0;54.92973737
2022-02-20;Soria;0;0;0;91.18541713;88.6121673;0;54.76515321
2022-02-21;Ávila;119;9;1;91.48028076;88.24777313;108;55.12826162
2022-02-21;León;204;9;8;90.08762948;85.85996862;186;56.4504788
2022-02-21;Palencia;601;58;12;91.15535989;88.23321644;529;55.19337992
2022-02-21;Segovia;439;15;2;87.61424417;84.1674456;422;50.14280521
2022-02-21;Soria;41;0;0;91.19883695;88.62670544;41;54.80317602
2022-02-21;Valladolid;352;32;17;91.52210306;86.81290949;303;53.44612024
2022-02-21;TotalCyL;2503;194;121;91.14038135;87.10652467;2186;55.23673569
2022-02-22;León;239;15;23;90.09400173;85.86634088;201;56.4825598
2022-02-22;Salamanca;486;63;28;94.38514826;90.17317061;393;59.48320303
2022-02-22;Segovia;315;16;11;87.62852469;84.1849717;288;50.29534715
2022-02-22;Soria;10;0;1;91.21225677;88.64124357;9;54.81212257
2022-02-22;Valladolid;373;28;13;91.52672653;86.82100056;337;53.49100639
2022-02-22;Zamora;886;875;16;91.53590586;88.16808984;0;61.73896623
2022-02-22;TotalCyL;3388;1101;140;91.15165238;87.15927646;2170;55.301806
2022-02-23;Ávila;88;3;5;91.49727739;88.26539926;79;55.21261528
2022-02-23;Burgos;460;332;29;90.15543456;86.07241947;108;51.82064765
2022-02-23;Palencia;570;70;12;91.18941898;88.32340995;499;55.66453062
2022-02-23;Salamanca;497;51;29;94.40558587;90.19940395;421;59.5777651
2022-02-23;Segovia;415;85;50;87.67201537;84.24923404;282;50.4400997
2022-02-23;Valladolid;253;13;40;91.53751462;86.82562402;208;53.52182951
2022-02-23;Zamora;763;759;7;91.54357743;88.6165812;9;61.74250695
2022-02-23;TotalCyL;3560;1440;229;91.16614969;87.22405347;1941;55.36075896
2022-02-24;Ávila;101;55;9;91.50797897;88.30254005;35;55.23087092
2022-02-24;Segovia;338;42;9;87.68110298;84.27974243;315;50.6088695
2022-02-25;Palencia;451;80;11;;;372;
2022-02-25;Salamanca;419;36;9;;;394;
2022-02-25;Soria;70;1;0;;;68;
2022-02-26;León;268;4;0;;;266;
2022-02-26;Palencia;198;4;1;;;197;
2022-02-26;Zamora;0;0;0;;;0;
2022-02-26;TotalCyL;492;54;2;;;487;
2022-02-27;Palencia;6;0;6;91.22789313;88.44324747;0;56.35328103
2022-02-28;Palencia;579;147;15;91.24176905;88.54479401;417;56.55195903
2022-02-28;Salamanca;720;127;210;94.51967044;90.29915169;397;59.835523
2022-02-28;Segovia;229;125;10;87.69733084;84.37061848;91;50.75232383
2022-02-28;Soria;72;33;22;91.25587117;88.78662492;18;54.90606128
2022-02-28;TotalCyL;3163;1315;395;91.21068913;87.34673595;1484;55.56212916
2022-03-01;Palencia;48;15;4;91.25690643;88.56371572;40;56.57655726
2022-03-02;Burgos;595;310;20;90.21047313;86.34055609;277;51.98040062
2022-03-02;Segovia;167;104;2;87.71161136;84.52900244;63;50.8133406
2022-03-02;TotalCyL;3445;2262;160;91.23440439;87.56243587;1108;55.62057931
2022-03-03;Burgos;466;56;80;90.23277081;86.35890228;336;52.03459245
2022-03-03;León;234;37;12;90.1425627;85.99949901;193;56.75964298
2022-03-03;Palencia;50;4;2;91.25942932;88.57759164;44;56.61566213
2022-03-03;Segovia;69;4;4;87.71420782;84.53549359;62;50.84319988
2022-03-03;Soria;2;0;2;91.2704093;88.81570119;0;55.09841199
2022-03-03;Valladolid;309;101;39;91.63248833;87.41318959;223;53.71081371
2022-03-04;Ávila;149;48;20;;;80;
2022-03-04;Burgos;546;525;18;;;49;
2022-03-04;León;1978;1730;177;;;64;
2022-03-04;Salamanca;1111;902;19;;;208;
2022-03-04;Valladolid;300;54;73;;;196;
2022-03-05;Ávila;0;11;0;;;0;
2022-03-05;Burgos;0;10;0;;;0;
2022-03-05;Palencia;0;1;0;;;0;
2022-03-05;Zamora;0;0;0;;;0;
2022-03-05;TotalCyL;187;377;5;;;13;
2022-03-06;Ávila;0;0;0;91.575336;88.48698499;0;55.41720437
2022-03-07;Palencia;67;5;3;91.26889018;88.59335974;59;56.66675076
2022-03-07;Zamora;2;0;2;91.5748538;88.91518202;0;61.94609842
2022-03-07;TotalCyL;3907;2433;211;91.27613654;87.90006406;1342;55.69524467
2022-03-08;León;421;263;36;90.20562604;86.53872353;135;56.79941463
2022-03-08;Salamanca;717;518;33;94.62551895;91.76974441;175;60.04081421
2022-03-08;Valladolid;1505;1250;102;91.70839024;87.91098285;247;53.79576991
2022-03-09;Burgos;979;938;44;90.29684135;87.19689978;44;52.08539728
2022-03-09;León;1922;1683;131;90.23331239;86.91908116;112;56.81106047
2022-03-09;Zamora;84;21;0;91.60199933;88.94822875;83;61.97501431
2022-03-10;Ávila;166;8;2;91.59233263;88.51153568;155;55.47763684
2022-03-10;León;731;493;55;90.25286861;87.04081319;259;56.85237026
2022-03-10;Salamanca;650;435;40;94.66944455;92.06685233;185;60.11707394
2022-03-10;Soria;66;42;2;91.29277567;88.93312458;25;55.21248043
2022-03-10;Zamora;27;13;9;91.60790053;88.95649044;5;61.97796491
2022-03-10;TotalCyL;4618;3580;365;91.33974036;88.39402024;974;55.7571725
2022-03-11;León;703;445;35;;;254;
2022-03-11;Soria;123;37;6;;;82;
2022-03-11;Valladolid;435;178;66;;;318;
2022-03-11;TotalCyL;3075;1294;231;;;1778;
2022-03-12;León;1;21;0;;;1;
2022-03-12;Segovia;0;1;0;;;0;
2022-03-12;Soria;0;0;0;;;0;
2022-03-14;Salamanca;134;8;3;94.72709691;92.23370863;120;60.18936817
2022-03-14;Zamora;24;11;2;91.61321161;88.96652248;10;62.03225597
2022-03-14;TotalCyL;1356;472;130;91.36911209;88.48695388;765;55.81679585
2022-03-15;León;1382;1135;142;90.3089005;87.44424278;98;56.90686402
2022-03-15;Palencia;76;2;1;91.32187098;88.72265812;73;56.74054545
2022-03-15;Salamanca;187;14;6;94.73258761;92.2428598;165;60.21560152
2022-03-15;Segovia;78;7;20;87.77457548;84.86005089;50;51.01132056
2022-03-15;Soria;31;3;2;91.32185193;88.99686871;26;55.29635428
2022-03-15;TotalCyL;4424;3316;466;91.38884687;88.62823985;701;55.83095797
2022-03-16;Palencia;94;2;9;91.32817822;88.72707319;83;56.75757499
2022-03-16;Salamanca;130;15;6;94.74024568;92.25144816;113;60.23506157
2022-03-16;Valladolid;1865;1747;197;91.91806525;89.30390525;105;53.91892829
2022-03-16;Zamora;699;693;15;91.63302882;89.38047353;0;62.03703704
2022-03-17;TotalCyL;2177;1286;250;91.42756583;88.84008967;922;55.87275051
2022-03-18;Palencia;104;26;3;;;78;
2022-03-18;Zamora;300;280;8;;;23;
2022-03-19;Burgos;0;2;0;;;0;
2022-03-19;Palencia;0;2;0;;;0;
2022-03-19;Salamanca;0;0;0;;;0;
2022-03-19;Segovia;0;0;0;;;0;
2022-03-19;Zamora;0;7;0;;;0;
2022-03-20;Ávila;0;0;0;;;0;
2022-03-20;Burgos;4;0;4;;;0;
2022-03-20;Segovia;4;0;4;;;0;
2022-03-21;Burgos;177;79;11;;;88;
2022-03-21;León;467;39;2;;;423;
2022-03-21;Salamanca;180;9;32;;;133;
2022-03-21;TotalCyL;1755;498;119;;;1126;
2022-03-22;Burgos;227;74;12;;;143;
2022-03-22;León;124;14;3;;;105;
2022-03-22;Soria;30;0;3;;;27;
2022-03-22;Valladolid;232;55;31;;;163;
2022-03-22;TotalCyL;1857;739;209;;;972;
2022-03-23;Burgos;230;47;28;;;161;
2022-03-23;Segovia;145;112;15;;;31;
2022-03-23;Zamora;238;3;5;;;230;
2022-03-24;León;130;51;20;90.37444435;87.48299828;78;56.07854081
2022-03-24;Valladolid;148;29;9;91.9739316;89.19564011;128;52.97709865
2022-03-24;TotalCyL;2115;1248;288;91.48878135;88.82203088;771;55.01049588
2022-03-25;Burgos;115;60;9;;;73;
2022-03-25;Valladolid;245;69;43;;;140;
2022-03-26;León;405;125;0;;;373;
2022-03-26;Segovia;0;1;0;;;0;
2022-03-26;TotalCyL;413;199;0;;;380;
2022-03-27;Burgos;1;0;1;;;0;
2022-03-27;Salamanca;1;0;0;;;1;
2022-03-27;Segovia;0;0;0;;;0;
2022-03-27;Valladolid;3;0;2;;;1;
2022-03-27;TotalCyL;15;0;9;;;6;
2022-03-30;León;150;62;34;;;67;
2022-03-30;Valladolid;275;116;49;;;121;
2022-03-31;Ávila;11;10;1;91.72326965;89.05542791;0;61.14381039
2022-03-31;León;293;98;22;90.44651627;87.66405699;186;62.57753773
2022-03-31;Valladolid;222;100;19;92.01226748;89.27905436;124;61.05306148
2022-03-31;TotalCyL;1275;335;92;91.53306937;88.91601198;923;62.14937255
2022-04-01;Segovia;96;5;4;;;82;
2022-04-01;Soria;95;56;9;;;35;
2022-04-02;Valladolid;0;13;0;;;0;
2022-04-02;Zamora;0;0;0;;;0;
2022-04-03;Burgos;1;0;1;;;0;
2022-04-03;León;2;0;2;;;0;
2022-04-03;Palencia;0;0;0;;;0;
2022-04-03;Segovia;1;0;1;;;0;
2022-04-03;Soria;0;0;0;;;0;
2022-04-04;Burgos;79;16;12;;;48;
2022-04-04;Soria;26;0;2;;;24;
2022-04-05;Burgos;133;26;6;;;108;
2022-04-05;Palencia;33;4;1;;;29;
2022-04-05;Salamanca;53;6;4;;;44;
2022-04-05;Valladolid;185;62;17;;;110;
2022-04-05;TotalCyL;864;279;70;;;537;
2022-04-06;Burgos;171;28;9;;;139;
2022-04-06;León;125;55;19;;;47;
2022-04-06;Valladolid;196;91;34;;;79;
2022-04-06;Zamora;55;8;5;;;42;
2022-04-06;TotalCyL;906;387;120;;;422;
2022-04-07;Burgos;137;14;13;90.53841985;87.83023235;110;58.55499356
2022-04-07;León;298;111;30;90.4733235;87.7486536;165;62.79770864
2022-04-07;Segovia;81;14;1;87.97733336;85.52567523;76;56.87626169
2022-04-07;Soria;20;1;3;91.45726395;89.14013487;15;61.287617
2022-04-07;Valladolid;250;91;23;92.04231973;89.3430117;159;61.17808652
2022-04-08;Burgos;84;39;8;;;48;
2022-04-08;Segovia;95;10;2;;;80;
2022-04-08;Soria;177;97;10;;;71;
2022-04-08;TotalCyL;1307;468;110;;;751;
2022-04-09;Ávila;0;12;0;;;0;
2022-04-09;Salamanca;0;0;0;;;0;
2022-04-09;Valladolid;0;28;0;;;0;
2022-04-09;TotalCyL;1;56;0;;;1;
2022-04-10;Palencia;1;0;1;;;0;
2022-04-10;Segovia;0;0;0;;;0;
2022-04-10;Valladolid;3;0;0;;;2;
2022-04-10;Zamora;0;0;0;;;0;
2022-04-10;TotalCyL;15;0;7;;;6;
2022-04-11;Burgos;153;21;24;;;104;
2022-04-11;León;86;14;8;;;68;
2022-04-11;Soria;86;21;3;;;61;
2022-04-11;Valladolid;356;29;40;;;279;
2022-04-12;Burgos;267;140;23;90.56410459;87.89486757;120;58.63684603
2022-04-12;León;126;44;13;90.49134148;87.78183304;75;62.87549357
2022-04-12;Salamanca;90;9;12;95.01691431;92.65318199;70;67.54191972
2022-04-12;Segovia;87;8;6;87.98642079;85.549692;72;57.01452041
2022-04-13;Zamora;74;66;12;;;0;
2022-04-14;Burgos;0;0;0;;;0;
2022-04-16;Ávila;0;0;0;;;;
2022-04-16;Palencia;0;0;0;;;;
2022-04-16;Salamanca;0;0;0;;;;
2022-04-16;TotalCyL;1;0;0;;;;
2022-04-17;Ávila;0;0;0;;;;
2022-04-17;Burgos;5;0;5;;;;
2022-04-17;León;4;0;4;;;;
2022-04-17;TotalCyL;13;0;10;;;;
2022-04-18;Burgos;123;12;18;;;95;
2022-04-18;Salamanca;94;6;1;;;86;
2022-04-18;Segovia;78;4;0;;;73;
2022-04-18;Valladolid;249;7;18;;;221;
2022-04-19;León;98;28;13;;;60;
2022-04-19;Valladolid;239;103;26;;;116;
2022-04-19;Zamora;81;5;0;;;75;
2022-04-20;Ávila;0;2;0;;;0;
2022-04-20;Burgos;118;37;13;;;72;
2022-04-20;Palencia;43;5;3;;;35;
2022-04-20;Soria;35;1;0;;;34;
2022-04-20;Valladolid;328;108;22;;;211;
2022-04-21;León;222;108;30;90.51902764;87.86005744;88;62.96360588
2022-04-21;Palencia;58;14;2;91.45621515;89.24048238;42;63.3486389
2022-04-21;Valladolid;212;72;33;92.11783562;89.50097862;121;61.44085102
2022-04-21;Zamora;0;0;0;91.77879281;89.56400633;0;67.933102
2022-04-22;Ávila;161;61;20;;;73;
2022-04-22;Burgos;75;7;3;;;67;
2022-04-22;Palencia;41;2;0;;;39;
2022-04-22;Salamanca;106;7;6;;;91;
2022-04-22;Segovia;65;9;0;;;56;
2022-04-23;Ávila;0;10;0;;;0;
2022-04-23;Burgos;0;2;0;;;0;
2022-04-23;Salamanca;0;2;0;;;0;
2022-04-23;Segovia;0;0;0;;;0;
2022-04-23;Valladolid;0;22;0;;;0;
2022-04-23;Zamora;0;0;0;;;0;
2022-04-24;León;3;0;2;;;0;
2022-04-24;Palencia;0;0;0;;;0;
2022-04-25;Ávila;2;0;2;;;0;
2022-04-25;León;63;24;8;;;32;
2022-04-25;Soria;29;1;1;;;18;
2022-04-25;TotalCyL;595;61;55;;;469;
2022-04-26;Zamora;0;0;0;;;0;
2022-04-27;Burgos;122;75;11;;;62;
2022-04-27;Palencia;25;2;1;;;24;
2022-04-27;Salamanca;365;262;46;;;85;
2022-04-27;Segovia;134;89;9;;;38;
2022-04-27;Soria;19;3;0;;;16;
2022-04-27;Valladolid;200;81;30;;;103;
2022-04-28;Ávila;28;20;1;91.85231815;89.41802273;5;61.44786126
2022-04-28;Salamanca;207;59;6;95.12916795;93.02258189;150;67.81584302
2022-04-28;Segovia;81;11;2;88.04029625;85.7801232;69;57.34686062
2022-04-28;Zamora;143;112;39;91.81833204;89.68675495;0;67.99801714
2022-04-28;TotalCyL;1249;436;121;91.65147801;89.2593803;734;62.63532567
2022-04-29;León;224;127;19;;;93;
2022-04-29;Palencia;48;3;2;;;43;
2022-04-29;Salamanca;126;9;2;;;113;
2022-04-29;Soria;75;33;8;;;37;
2022-04-29;Valladolid;249;47;16;;;203;
2022-04-29;Zamora;11;18;0;;;7;
2022-04-30;Soria;0;0;0;;;0;
2022-04-30;Zamora;0;0;0;;;0;
2022-05-02;Palencia;1;0;1;;;0;
2022-05-02;Soria;0;0;0;;;0;
2022-05-02;Zamora;0;0;0;;;0;
2022-05-03;León;116;21;9;;;84;
2022-05-03;Salamanca;83;9;3;;;67;
2022-05-03;Segovia;46;0;3;;;42;
2022-05-04;Soria;8;1;0;;;7;
2022-05-04;Valladolid;295;71;24;;;203;
2022-05-04;TotalCyL;859;220;62;;;585;
2022-05-05;Burgos;109;13;3;90.64313455;88.11756272;90;59.04441484
2022-05-05;Palencia;29;1;1;91.47576759;89.27769508;26;63.57696092
2022-05-05;Zamora;0;1;0;91.81597148;89.72334348;0;68.0570309
2022-05-05;TotalCyL;721;129;41;91.67502566;89.30982758;553;62.73772862
2022-05-06;León;179;28;8;;;144;
2022-05-06;Palencia;49;4;3;;;42;
2022-05-06;Salamanca;77;3;1;;;74;
2022-05-06;Soria;39;36;3;;;2;
2022-05-06;Zamora;4;1;0;;;2;
2022-05-07;Ávila;0;10;0;;;0;
2022-05-07;Segovia;0;0;0;;;0;
2022-05-07;Valladolid;0;9;0;;;0;
2022-05-07;Zamora;0;0;0;;;0;
2022-05-08;León;0;0;0;;;0;
2022-05-08;Palencia;1;0;1;;;0;
2022-05-08;Valladolid;1;0;1;;;0;
2022-05-08;Zamora;0;0;0;;;0;
2022-05-09;Ávila;1;0;1;;;0;
2022-05-09;Burgos;137;15;19;;;99;
2022-05-09;Segovia;72;3;2;;;63;
2022-05-09;Soria;18;0;0;;;17;
2022-05-10;Soria;22;0;3;;;19;
2022-05-10;Zamora;39;39;0;;;1;
2022-05-11;Ávila;0;0;0;;;0;
2022-05-11;León;77;31;28;;;25;
2022-05-11;Salamanca;76;55;7;;;19;
2022-05-11;Soria;6;0;1;;;5;
2022-05-11;Valladolid;229;59;19;;;162;
2022-05-12;Ávila;25;1;2;91.90519656;89.50678292;16;61.55235907
2022-05-12;Palencia;50;28;0;91.51487247;89.43159169;35;63.71572016
2022-05-12;Zamora;153;8;2;91.81892217;89.75993202;139;68.16089512
2022-05-13;Soria;50;22;5;;;25;
2022-05-13;Valladolid;0;11;0;;;0;
2022-05-13;Zamora;0;0;0;;;0;
2022-05-14;Burgos;0;0;0;;;0;
2022-05-14;León;0;3;0;;;0;
2022-05-14;Soria;0;2;0;;;0;
2022-05-15;Ávila;0;0;0;;;0;
2022-05-15;Soria;0;0;0;;;0;
2022-05-15;Zamora;0;0;0;;;0;
2022-05-16;León;7;1;2;;;4;
2022-05-16;Soria;17;1;0;;;15;
2022-05-16;Valladolid;296;11;9;;;279;
2022-05-16;Zamora;0;0;0;;;0;
2022-05-17;Ávila;0;0;0;;;0;
2022-05-17;León;91;38;7;;;45;
2022-05-18;Burgos;181;24;5;;;161;
2022-05-18;Palencia;48;0;1;;;47;
2022-05-18;Salamanca;81;55;7;;;25;
2022-05-18;Segovia;90;50;14;;;33;
2022-05-18;Valladolid;247;57;25;;;167;
2022-05-18;Zamora;186;7;2;;;176;
2022-05-18;TotalCyL;989;239;75;;;694;
2022-05-19;Ávila;12;0;0;91.92030468;89.53888766;11;61.63734223
2022-05-19;Palencia;48;1;2;91.53064056;89.44546762;45;63.88538487
2022-05-19;Salamanca;104;7;4;95.21488337;93.16777954;95;68.15168884
2022-05-19;Valladolid;171;40;9;92.2276419;89.8007305;135;62.08697428
2022-05-20;Soria;61;18;6;;;35;
2022-05-20;Zamora;0;7;0;;;0;
2022-05-21;Burgos;0;0;0;;;0;
2022-05-21;León;0;2;0;;;0;
2022-05-21;Soria;0;0;0;;;0;
2022-05-22;Salamanca;2;0;1;;;0;
2022-05-22;Segovia;0;0;0;;;0;
2022-05-22;TotalCyL;36;0;3;;;30;
2022-05-23;León;27;1;6;;;17;
2022-05-23;Palencia;69;2;4;;;63;
2022-05-23;Segovia;60;4;0;;;54;
2022-05-23;Zamora;33;8;0;;;23;
2022-05-23;TotalCyL;781;42;41;;;679;
2022-05-24;Burgos;252;70;19;;;171;
2022-05-24;León;134;47;17;;;71;
2022-05-24;Salamanca;285;35;16;;;231;
2022-05-24;Soria;24;1;1;;;22;
2022-05-24;Zamora;6;0;0;;;5;
2022-05-25;Ávila;0;0;0;;;0;
2022-05-25;Valladolid;249;38;18;;;199;
2022-05-25;Zamora;31;29;1;;;0;
2022-05-26;Ávila;12;1;1;91.94170785;89.54833024;5;61.78149885
2022-05-26;León;204;50;31;90.64603242;88.17031824;116;63.37120771
2022-05-26;Palencia;49;2;3;91.54073214;89.43600676;44;64.02351338
2022-05-26;Zamora;177;5;6;91.85196988;89.80537261;165;68.36154191
2022-05-26;TotalCyL;1195;138;74;91.74483062;89.42542895;978;63.1493097
2022-05-27;Ávila;353;38;21;;;271;
2022-05-27;Burgos;137;3;3;;;127;
2022-05-27;Valladolid;364;35;17;;;313;
2022-05-28;Ávila;0;2;0;;;0;
2022-05-28;León;0;1;0;;;0;
2022-05-28;Soria;0;1;0;;;0;
2022-05-29;León;1;0;1;;;0;
2022-05-29;Zamora;0;0;0;;;0;
2022-05-29;TotalCyL;12;0;6;;;4;
2022-05-30;Ávila;0;0;0;;;0;
2022-05-30;Burgos;221;10;19;;;177;
2022-05-30;Valladolid;459;12;21;;;419;
2022-05-30;Zamora;33;5;0;;;27;
2022-05-31;Salamanca;171;5;2;;;161;
2022-05-31;Soria;28;6;2;;;19;
2022-05-31;Valladolid;249;34;4;;;222;
2022-06-01;Ávila;24;0;0;;;24;
2022-06-01;León;57;30;8;;;21;
2022-06-01;Salamanca;29;9;9;;;11;
2022-06-02;Soria;18;0;0;91.66303217;89.6109415;18;62.31981302
2022-06-02;Valladolid;136;17;11;92.27098648;89.82981953;110;62.48015781
2022-06-02;Zamora;176;8;2;91.86082194;89.82071619;170;68.47248778
2022-06-03;Palencia;53;1;0;;;52;
2022-06-03;Valladolid;335;17;10;;;311;
2022-06-03;Zamora;3;4;0;;;0;
2022-06-04;Zamora;0;0;0;;;0;
2022-06-05;Ávila;0;0;0;;;0;
